2023-05-03 21:45:06,973 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 13.000,000,000 s)
2023-05-03 21:45:06,974 INFO  - Activated Cellular Module (at simulation time 13.000,000,000 s)
2023-05-03 21:45:06,979 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=60,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.002,300,000 s)
2023-05-03 21:45:06,980 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=61,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.103,300,000 s)
2023-05-03 21:45:06,981 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=62,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.203,800,000 s)
2023-05-03 21:45:06,982 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=63,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.303,300,000 s)
2023-05-03 21:45:06,982 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=64,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.401,800,000 s)
2023-05-03 21:45:06,983 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=65,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.501,800,000 s)
2023-05-03 21:45:06,983 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=66,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.603,300,000 s)
2023-05-03 21:45:06,984 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=67,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.702,800,000 s)
2023-05-03 21:45:06,984 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=68,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.800,800,000 s)
2023-05-03 21:45:06,985 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=69,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63060318505487, Longitude= -71.00203177547326,  (at simulation time 14.902,300,000 s)
2023-05-03 21:45:07,085 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=70,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63066240808038, Longitude= -71.002058179536,  (at simulation time 15.001,300,000 s)
2023-05-03 21:45:07,086 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=71,  Latitude=41.62984225180874, Longitude= -71.00160289947058, Road CLOSED, }, Latitude= 41.63066240808038, Longitude= -71.002058179536,  (at simulation time 15.102,300,000 s)
