VEHICLE_REGISTRATION;5000000000;veh_0;[VehicleCommunicationApp1];Car1
VEHICLE_REGISTRATION;5000000000;veh_1;[VehicleSendApp2];Car2
VEHICLE_UPDATES;7000000000;veh_0;41.630620474508014;-71.00203947419266;6.670151928175343;342.8569812226782
VEHICLE_REGISTRATION;7000000000;veh_2;[VehicleCommunicationApp1];Car1
VEHICLE_UPDATES;8000000000;veh_0;41.6306823703414;-71.00206803949392;7.275356254275991;341.720189429889
VEHICLE_UPDATES;8000000000;veh_1;41.630583032577256;-71.00202280190022;2.285969888199203;343.1012545734286
VEHICLE_UPDATES;9000000000;veh_0;41.630739136989654;-71.002096078277;6.723419077383457;340.9969194289214
VEHICLE_UPDATES;9000000000;veh_1;41.63061937632063;-71.00203898518708;4.25559215255928;342.8569812226782
VEHICLE_REGISTRATION;9000000000;veh_3;[VehicleCommunicationApp1];Car1
VEHICLE_UPDATES;10000000000;veh_0;41.63079180121853;-71.00212209079902;6.237531066957033;340.9969194289193
VEHICLE_UPDATES;10000000000;veh_1;41.6306721855144;-71.00206300890233;6.197659418302671;342.28117525193613
VEHICLE_UPDATES;10000000000;veh_2;41.63056376783319;-71.00201422362642;0.030206418366165;343.4226909145909
VEHICLE_UPDATES;11000000000;veh_0;41.630849865319455;-71.00215170486713;6.905827998315087;339.9509577108049
VEHICLE_UPDATES;11000000000;veh_1;41.630730807073064;-71.00209196387308;6.943113754300535;340.9969194289193
VEHICLE_UPDATES;11000000000;veh_2;41.63057999059899;-71.00202144735694;1.899569609577761;343.15201418276433
VEHICLE_REGISTRATION;11000000000;veh_4;[VehicleCommunicationApp1];Car1
VEHICLE_UPDATES;12000000000;veh_0;41.63090470076087;-71.00218269734721;6.614871791881612;338.3516728134734
VEHICLE_UPDATES;12000000000;veh_1;41.63078756515844;-71.00211999847372;6.722405749104569;340.9969194289193
VEHICLE_UPDATES;12000000000;veh_2;41.630613539910435;-71.00203638632574;3.928384141976007;342.8569812226782
VEHICLE_UPDATES;13000000000;veh_0;41.6309594721132;-71.00221365366436;6.607141845851308;338.35167281347185
VEHICLE_UPDATES;13000000000;veh_1;41.63084162437934;-71.00214704716979;6.413429964451463;340.60841398650626
VEHICLE_UPDATES;13000000000;veh_2;41.63066690400181;-71.0020604002055;6.255521120995276;342.5720638948074
VEHICLE_UPDATES;14000000000;veh_0;41.63101593850197;-71.00224928563559;6.941858667988433;334.61008206016083
VEHICLE_UPDATES;14000000000;veh_1;41.630900296168306;-71.00218020791037;7.077655320971965;338.35167281347185
VEHICLE_UPDATES;14000000000;veh_2;41.63072295659538;-71.00208808627998;6.638846451129917;340.9969194289208
VEHICLE_UPDATES;14000000000;veh_3;41.63060318505487;-71.00203177547326;4.645680698317459;342.8569812226782
VEHICLE_UPDATES;15000000000;veh_0;41.63106556381617;-71.0022825825149;6.170261876463061;334.61008206016083
VEHICLE_UPDATES;15000000000;veh_1;41.6309561767631;-71.00221179115795;6.740951169549886;338.3516728134734
VEHICLE_UPDATES;15000000000;veh_2;41.63078438940685;-71.00211842986883;7.276078401335668;340.9969194289214
VEHICLE_UPDATES;15000000000;veh_3;41.63066240808038;-71.002058179536;6.93550552462196;342.8196590953722
VEHICLE_UPDATES;16000000000;veh_0;41.63111743417088;-71.00231738580301;6.449404926543227;334.6100820601615
VEHICLE_UPDATES;16000000000;veh_1;41.63100502317745;-71.0022419618362;5.982202874637923;335.5331475049339
VEHICLE_UPDATES;16000000000;veh_2;41.6308440127436;-71.00214839704937;7.077676288869385;340.417889660889
VEHICLE_UPDATES;16000000000;veh_3;41.63071847487532;-71.00208587262067;6.640528377896092;340.99691942891985
VEHICLE_UPDATES;16000000000;veh_4;41.630604008016405;-71.00203214192489;4.74204360183715;342.85698122267775
VEHICLE_UPDATES;17000000000;veh_0;41.63116676093029;-71.00235556351963;6.335674955594456;330.92307080009965
VEHICLE_UPDATES;17000000000;veh_1;41.631053328432884;-71.0022743729879;6.00612943467818;334.61008206016083
VEHICLE_UPDATES;17000000000;veh_2;41.6309060221548;-71.00218344418748;7.480277195588839;338.35167281347185
VEHICLE_UPDATES;17000000000;veh_3;41.63077800972809;-71.00211527874276;7.051284806068557;340.9969194289214
VEHICLE_UPDATES;17000000000;veh_4;41.630658015636385;-71.0020561906777;6.323906055077126;342.8569812226782
VEHICLE_UPDATES;18000000000;veh_0;41.63121401563608;-71.00239252777997;6.085089363708263;330.92307080009965
VEHICLE_UPDATES;18000000000;veh_1;41.6311021090388;-71.00230710314074;6.065234415518375;334.61008206016163
VEHICLE_UPDATES;18000000000;veh_2;41.63096731370535;-71.00221808567252;7.393682233795676;338.3516728134713
VEHICLE_UPDATES;18000000000;veh_3;41.63083789435507;-71.00214493899765;7.095213818458703;340.90592216023975
VEHICLE_UPDATES;18000000000;veh_4;41.630711219732994;-71.00208228908356;6.296468784427422;340.99691942891985
VEHICLE_UPDATES;19000000000;veh_0;41.63126712746466;-71.00243531022956;6.894272340779295;329.6496522451855
VEHICLE_UPDATES;19000000000;veh_1;41.63114743112628;-71.00234044309926;5.752016611163217;331.4838427384145
VEHICLE_UPDATES;19000000000;veh_2;41.6310291934812;-71.00225817926498;7.644000767629747;334.61008206016083
VEHICLE_UPDATES;19000000000;veh_3;41.630904120535334;-71.00218236940884;7.988951511876197;338.35167281347185
VEHICLE_UPDATES;19000000000;veh_4;41.63076947120433;-71.00211106129562;6.899281462511202;340.99691942891985
VEHICLE_UPDATES;20000000000;veh_0;41.6313127630619;-71.00247636723701;6.114748520512236;327.3121419123576
